"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL336538";"";"0";"292.36";"0";"2.21";"2g";"COc1ccc(cc1)c2nc(SC)n(n2)C(=O)N(C)C";"IC50";"'='";"800";"nM";"6.1";"";"";"UO_0000065";"20.85";"0.42";"3.89";"10.12";"False";"CHEMBL643384";"Inhibitory concentration against acetylcholinesterase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148382";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL92775";"";"0";"345.45";"0";"4.54";"1n";"N#Cc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1";"IC50";"'='";"101";"nM";"7";"";"";"UO_0000065";"20.25";"0.37";"2.46";"13.18";"True";"CHEMBL644105";"Evaluated for the in vitro inhibition of the Acetylcholinesterase (AChE) from human erythrocytes";"B";"BAO_0000019";"assay format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127437";"1";"Scientific Literature";"J. Med. Chem.";"1994";""
"CHEMBL2237992";"";"0";"383.35";"1";"5.7";"3b";"Nc1cc(nc2nc(cc(c12)C(F)(F)F)c3ccccc3)c4cccc(F)c4";"IC50";"'='";"7030";"nM";"5.15";"";"";"UO_0000065";"13.44";"0.25";"-0.55";"9.95";"False";"CHEMBL3053171";"Inhibition of AChE (unknown origin) after 10 min by Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3044866";"1";"Scientific Literature";"Med Chem Res";"2012";""
"CHEMBL2441673";"";"0";"726.76";"0";"4.23";"25";"COc1cc2CC[N+](C)(CCCCCCCc3cccc(OC)[n+]3C)Cc2cc1OC.[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F";"IC50";"'='";"110";"nM";"6.96";"";"";"UO_0000065";"16.23";"0.31";"2.73";"22.04";"False";"CHEMBL2443822";"Reversible inhibition of human recombinant AChE using acetylthiocholine iodide as substrate measured after 2 hrs by Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL3087681";"";"0";"788.98";"2";"8.66";"7";"CC(C(=O)NCCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCNC(=O)C(C)c2ccc(c(F)c2)c3ccccc3)c4ccc(c(F)c4)c5ccccc5";"IC50";"'>'";"20000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3089681";"Inhibition of human recombinant AChE by Ellman's assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085683";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL3087674";"";"0";"743.05";"3";"5.06";"2";"CC(C)Cc1ccc(cc1)C(C)C(=O)NCCCNCCCNC2=CC(=O)C(=CC2=O)NCCCNCCCNC(=O)C(C)c3ccc(CC(C)C)cc3";"IC50";"'='";"600";"nM";"6.22";"";"";"UO_0000065";"8.37";"0.16";"1.16";"4.43";"False";"CHEMBL3089681";"Inhibition of human recombinant AChE by Ellman's assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085683";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL421920";"";"0";"502.74";"1";"4.56";"11";"C\C=C(/C)\C(=O)N[C@H]1[C@@H](O)C[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CC[C@H]2[C@H]1OC(=O)C)[C@H](C)N(C)C";"IC50";"'='";"181970.09";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL641237";"Compound was tested for the in silico inhibition of acetylcholinesterase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136484";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";""
"CHEMBL373651";"";"0";"213.26";"0";"1.86";"4f";"C[n+]1ccc2c3cc(O)ccc3n(C)c2c1";"IC50";"'='";"1800";"nM";"5.75";"";"";"UO_0000065";"26.94";"0.49";"3.88";"19.78";"False";"CHEMBL911302";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL220905";"";"0";"199.23";"0";"1.85";"4e";"C[n+]1ccc2c(c1)[nH]c3ccc(O)cc23";"IC50";"'='";"4197.59";"nM";"5.38";"";"";"UO_0000065";"26.99";"0.49";"3.53";"13.48";"False";"CHEMBL911302";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL374729";"";"0";"227.29";"0";"2.46";"4c";"COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1";"IC50";"'='";"755.09";"nM";"6.12";"";"";"UO_0000065";"26.93";"0.49";"3.66";"21.18";"False";"CHEMBL911302";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL385778";"";"0";"227.29";"0";"2.16";"4b";"COc1ccc2c(c1)c3cc[n+](C)cc3n2C";"IC50";"'='";"1396.37";"nM";"5.86";"";"";"UO_0000065";"25.76";"0.47";"3.69";"32.46";"False";"CHEMBL911302";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL220905";"";"0";"199.23";"0";"1.85";"4e";"C[n+]1ccc2c(c1)[nH]c3ccc(O)cc23";"IC50";"'='";"4200";"nM";"5.38";"";"";"UO_0000065";"26.99";"0.49";"3.53";"13.48";"False";"CHEMBL911302";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL376434";"";"0";"213.26";"0";"2.15";"4a";"COc1ccc2[nH]c3c[n+](C)ccc3c2c1";"IC50";"'='";"2200";"nM";"5.66";"";"";"UO_0000065";"26.53";"0.48";"3.51";"19.58";"False";"CHEMBL911302";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL2396905";"";"0";"203.29";"0";"2.8";"3";"CCCCN(C)c1nc2ccccc2[nH]1";"IC50";"'>'";"100000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2401048";"Inhibition of human AchE using acetylthiocholine iodide as substrate incubated for 20 mins prior to substrate addition measured for 1 hr by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396588";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL419470";"";"0";"309.37";"0";"3.3";"(-)-9";"C[C@@]12CCNC1Nc3ccc(OC(=O)Nc4ccccc4)cc23";"IC50";"'='";"22.1";"nM";"7.66";"";"";"UO_0000065";"24.75";"0.45";"4.36";"12.27";"False";"CHEMBL644099";"Anticholinesterase activity against erythrocyte acetylcholinesterase (AChE) in humans.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131001";"1";"Scientific Literature";"J. Med. Chem.";"1998";""
"CHEMBL2441692";"";"0";"235.98";"0";"0.39";"57";"COc1ccc(c[n+]1C)C#N.F[B-](F)(F)F";"IC50";"'='";"64000";"nM";"4.19";"";"";"UO_0000065";"28.11";"0.52";"3.8";"11.37";"False";"CHEMBL2443822";"Reversible inhibition of human recombinant AChE using acetylthiocholine iodide as substrate measured after 2 hrs by Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL2441691";"";"0";"235.98";"0";"0.39";"56";"COc1cc(cc[n+]1C)C#N.F[B-](F)(F)F";"IC50";"'='";"61000";"nM";"4.21";"";"";"UO_0000065";"28.25";"0.52";"3.82";"11.42";"False";"CHEMBL2443822";"Reversible inhibition of human recombinant AChE using acetylthiocholine iodide as substrate measured after 2 hrs by Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL2441689";"";"0";"278.96";"0";"1.54";"54";"COc1cccc([n+]1C)C(F)(F)F.F[B-](F)(F)F";"IC50";"'='";"46000";"nM";"4.34";"";"";"UO_0000065";"22.57";"0.46";"2.8";"33.08";"False";"CHEMBL2443822";"Reversible inhibition of human recombinant AChE using acetylthiocholine iodide as substrate measured after 2 hrs by Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL2441686";"";"0";"228.96";"0";"0.66";"51";"COc1c(F)ccc[n+]1C.F[B-](F)(F)F";"IC50";"'='";"110000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2443822";"Reversible inhibition of human recombinant AChE using acetylthiocholine iodide as substrate measured after 2 hrs by Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL95";"TACRINE";"4";"198.27";"0";"2.7";"Tacrine";"Nc1c2CCCCc2nc3ccccc13";"IC50";"'='";"534";"nM";"6.27";"";"";"UO_0000065";"31.64";"0.57";"3.57";"16.12";"True";"CHEMBL3089063";"Inhibition of human erythrocyte AChE using acetylthiocholine chloride as substrate preincubated for 15 mins followed by substrate addition measured every 1 min by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085626";"1";"Scientific Literature";"J. Med. Chem.";"2013";""
"CHEMBL2380672";"";"0";"600.07";"2";"5.83";"8e";"Fc1ccccc1\C=C\2/CN(C\C(=C/c3ccccc3F)\C2=O)C(=O)[C@H]4C[C@H]5CCCN5[C@]46C(=O)Nc7cc(Cl)ccc67";"IC50";"'='";"29510";"nM";"4.53";"";"";"UO_0000065";"7.55";"0.14";"-1.3";"6.5";"False";"CHEMBL2384302";"Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate incubated for 15 mins prior to substrate addition measured after 30 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380218";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL2380668";"";"0";"564.09";"2";"5.55";"8a";"Clc1ccc2c(NC(=O)[C@@]23[C@H](C[C@H]4CCCN34)C(=O)N5C\C(=C/c6ccccc6)\C(=O)\C(=C\c7ccccc7)\C5)c1";"IC50";"'='";"15720";"nM";"4.8";"";"";"UO_0000065";"8.52";"0.16";"-0.75";"6.89";"False";"CHEMBL2384302";"Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate incubated for 15 mins prior to substrate addition measured after 30 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380218";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL130628";"";"0";"404.85";"0";"4.71";"3g";"FC(F)(F)CSc1nc(nn1C(=O)N2CCCCC2)c3ccc(Cl)cc3";"IC50";"'='";"300";"nM";"6.52";"";"";"UO_0000065";"16.11";"0.34";"1.81";"12.78";"False";"CHEMBL643384";"Inhibitory concentration against acetylcholinesterase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148382";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL418955";"";"0";"350.46";"0";"4.68";"1m";"COc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1";"IC50";"'='";"8.299";"nM";"8.08";"";"";"UO_0000065";"23.06";"0.42";"3.4";"20.99";"True";"CHEMBL641020";"Inhibition against Acetylcholinesterase (AChE)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129655";"1";"Scientific Literature";"J. Med. Chem.";"1996";""
"CHEMBL329531";"";"0";"331.46";"0";"4.47";"2c";"C(Cc1ncnc2ccccc12)C3CCN(Cc4ccccc4)CC3";"IC50";"'='";"340.41";"nM";"6.47";"";"";"UO_0000065";"19.51";"0.35";"2";"22.29";"True";"CHEMBL641020";"Inhibition against Acetylcholinesterase (AChE)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129655";"1";"Scientific Literature";"J. Med. Chem.";"1996";""
"CHEMBL2425417";"";"0";"197.15";"0";"-1.63";"1";"CC(=O)NC=C1C(=O)NC(=O)NC1=O";"IC50";"'='";"90910";"nM";"4.04";"";"";"UO_0000065";"20.5";"0.39";"5.67";"3.87";"False";"CHEMBL2429132";"Inhibition of AChE (unknown origin) using acetyl thiocholine iodide as substrate after 30 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424571";"1";"Scientific Literature";"Med Chem Res";"2013";""
"CHEMBL2419688";"";"0";"407.95";"0";"4.97";"8";"Clc1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(cc1C#N)C#N";"IC50";"'='";"13";"nM";"7.89";"";"";"UO_0000065";"19.33";"0.37";"2.92";"10.41";"False";"CHEMBL2421450";"Inhibition of purified human erythrocyte AChE using acetylcholine as substrate by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417380";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";""
"CHEMBL2419683";"";"0";"470.02";"1";"6.25";"3";"Clc1nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c(c4ccccc4)c1C#N";"IC50";"'='";"3860";"nM";"5.41";"";"";"UO_0000065";"11.52";"0.22";"-0.84";"7.15";"False";"CHEMBL2421450";"Inhibition of purified human erythrocyte AChE using acetylcholine as substrate by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417380";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";""
"CHEMBL2441669";"";"0";"656.66";"0";"3.48";"15";"COc1cccc(CCCCCCCCc2cccc(OC)[n+]2C)[n+]1C.[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F";"IC50";"'='";"180";"nM";"6.75";"";"";"UO_0000065";"18.81";"0.35";"3.26";"25.72";"False";"CHEMBL2443821";"Reversible inhibition of human recombinant AChE using acetylthiocholine iodide as substrate measured at initial time point by Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL2441668";"";"0";"642.64";"0";"3.09";"14";"COc1cccc(CCCCCCCc2cccc(OC)[n+]2C)[n+]1C.[O-]S(=O)(=O)C(F)(F)F.[O-]S(=O)(=O)C(F)(F)F";"IC50";"'='";"120";"nM";"6.92";"";"";"UO_0000065";"20.09";"0.38";"3.83";"26.4";"False";"CHEMBL2443821";"Reversible inhibition of human recombinant AChE using acetylthiocholine iodide as substrate measured at initial time point by Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2440015";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL74950";"";"0";"367.45";"0";"3.68";"Figure 13, line 7";"COc1ccc(NC(=O)Oc2ccc3N(C)[C@H]4N(C)CC[C@@]4(C)c3c2)cc1";"IC50";"'='";"350";"nM";"6.46";"";"";"UO_0000065";"17.57";"0.33";"2.78";"11.95";"False";"CHEMBL644789";"Inhibitory activity against Acetylcholinesterase in erythrocyte";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124889";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL1834806";"";"0";"588.79";"2";"10.13";"1";"CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCCCc1cc(OC)c2oc(cc2c1)c3ccc4OCOc4c3";"IC50";"'='";"1700";"nM";"5.77";"";"";"UO_0000065";"9.8";"0.18";"-4.36";"8.59";"False";"CHEMBL1840095";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833820";"1";"Scientific Literature";"J. Nat. Prod.";"2011";""
"CHEMBL2047531";"";"0";"616.76";"2";"5.61";"16";"CN(CCCOc1ccc2C(=O)c3cccnc3Oc2c1)Cc4cccc(OC(=O)NCCCCCCCN5CCOCC5)c4";"IC50";"'='";"139";"nM";"6.86";"";"";"UO_0000065";"11.12";"0.21";"1.25";"6.45";"False";"CHEMBL2049770";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 120 mins before substrate addition by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046402";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2012";""
"CHEMBL131210";"";"0";"365.48";"0";"4.28";"9 (3',5'-dimethylphenserine)";"CN1CC[C@]2(C)[C@H]1N(C)c3ccc(OC(=O)Nc4cc(C)cc(C)c4)cc23";"IC50";"'='";"78";"nM";"7.11";"";"";"UO_0000065";"19.45";"0.36";"2.83";"15.86";"True";"CHEMBL644628";"In vitro inhibition of human erythrocyte acetylcholinesterase.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134282";"1";"Scientific Literature";"J. Med. Chem.";"2001";""
"CHEMBL132365";"";"0";"228.29";"0";"2.7";"1i";"COc1cccc2nc3CCCCc3c(N)c12";"IC50";"'='";"615";"nM";"6.21";"";"";"UO_0000065";"27.21";"0.5";"3.51";"12.9";"True";"CHEMBL644109";"In vitro inhibition of acetylcholinesterase isolated from human erythrocytes.";"B";"BAO_0000019";"assay format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1126001";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1991";""
"CHEMBL110691";"CHLORMADINONE ACETATE";"4";"404.93";"0";"4.75";"CHLORMADINONE ACETATE";"CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909212";"DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)";"B";"BAO_0000219";"cell-based format";"";"";"";"HEK293";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715"
"CHEMBL497686";"";"0";"345.47";"1";"6.06";"44";"Cc1ccc(cc1)C2CC(=Nc3ccccc3S2)c4cccc(O)c4";"IC50";"'='";"49400";"nM";"4.31";"";"";"UO_0000065";"12.46";"0.24";"-1.75";"13.21";"False";"CHEMBL978158";"Inhibition of AchE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155941";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL498539";"";"0";"365.89";"1";"6.4";"30";"Oc1cccc(c1)C2=Nc3ccccc3SC(C2)c4ccc(Cl)cc4";"IC50";"'='";"18800";"nM";"4.73";"";"";"UO_0000065";"12.92";"0.26";"-1.67";"14.5";"False";"CHEMBL978158";"Inhibition of AchE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155941";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL130112";"";"0";"338.44";"0";"4.08";"4e";"CSc1nc(nn1C(=O)N(C)c2ccccc2)c3ccc(C)cc3";"IC50";"'='";"2400";"nM";"5.62";"";"";"UO_0000065";"16.6";"0.32";"1.54";"11.01";"False";"CHEMBL643384";"Inhibitory concentration against acetylcholinesterase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148382";"1";"Scientific Literature";"J. Med. Chem.";"2004";""
"CHEMBL2018161";"";"0";"377.23";"0";"3.18";"27";"[I-].COc1ccc2c(ccc[n+]2Cc3ccccc3)c1";"IC50";"'='";"5290";"nM";"5.28";"";"";"UO_0000065";"21.08";"0.38";"2.1";"40.25";"False";"CHEMBL2020014";"Inhibition of human AChE by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016507";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL61312";"";"0";"258.16";"0";"2.15";"4";"[Br-].C[N+](C)(CC=C)c1cccc(O)c1";"IC50";"'='";"3000";"nM";"5.52";"";"";"UO_0000065";"30.98";"0.58";"3.37";"27.3";"False";"CHEMBL645004";"In vitro inhibitory activity against human recombinant AChE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135872";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL62210";"";"0";"350.26";"0";"3.38";"24";"[Br-].CC(=O)Oc1ccc(cc1)[N+](C)(C)Cc2ccccc2";"IC50";"'>'";"10000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL645004";"In vitro inhibitory activity against human recombinant AChE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135872";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL2011499";"";"0";"321.25";"0";"4.47";"(+)-4";"Cl.CC1=C[C@@H]2C[C@H](C1)c3c(C2)nc4cc(Cl)ccc4c3N";"IC50";"'='";"321";"nM";"6.49";"";"";"UO_0000065";"22.8";"0.44";"2.02";"16.69";"False";"CHEMBL3238626";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232829";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
"CHEMBL2007996";"";"0";"284.79";"0";"4.47";"(-)-4";"CC1=C[C@H]2C[C@@H](C1)c3c(N)c4ccc(Cl)cc4nc3C2";"IC50";"'='";"0.74";"nM";"9.13";"";"";"UO_0000065";"32.06";"0.62";"4.66";"23.47";"False";"CHEMBL3238626";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232829";"1";"Scientific Literature";"J. Med. Chem.";"2014";""
